ts,temp_c,rh_pct,tvoc_ppb,eco2_ppm,dust_ugm3,device_id
2025-11-21 07:59:00+07:00,24.81,73.6,362,822,0,esp32-01
2025-11-21 08:00:00+07:00,24.81,73.46,358,821,0,esp32-01
2025-11-21 08:01:00+07:00,24.81,73.57,364,823,0,esp32-01
2025-11-21 08:02:00+07:00,24.81,73.52,369,824,0,esp32-01
2025-11-21 08:03:00+07:00,24.81,73.55,376,826,0,esp32-01
2025-11-21 08:04:00+07:00,24.81,73.49,378,827,0,esp32-01
2025-11-21 08:05:00+07:00,24.82,73.37,381,828,0,esp32-01
2025-11-21 08:06:00+07:00,24.82,73.39,380,828,0,esp32-01
2025-11-21 08:07:00+07:00,24.82,73.53,385,829,0,esp32-01
2025-11-21 08:08:00+07:00,24.83,73.64,395,833,0,esp32-01
2025-11-21 08:09:00+07:00,24.83,73.77,404,835,0,esp32-01
2025-11-21 08:10:00+07:00,24.83,73.39,415,839,0,esp32-01
2025-11-21 08:11:00+07:00,24.84,73.53,418,840,0,esp32-01
2025-11-21 08:12:00+07:00,24.84,73.4,431,844,0,esp32-01
2025-11-21 08:13:00+07:00,24.85,73.38,442,847,0,esp32-01
2025-11-21 08:14:00+07:00,24.85,73.43,457,852,0,esp32-01
2025-11-21 08:15:00+07:00,24.85,73.26,476,858,0,esp32-01
2025-11-21 08:16:00+07:00,24.86,73.25,492,863,0,esp32-01
2025-11-21 08:17:00+07:00,24.86,73.37,502,866,0,esp32-01
2025-11-21 08:18:00+07:00,24.86,73.69,508,868,0,esp32-01
2025-11-21 08:19:00+07:00,24.87,73.81,516,870,0,esp32-01
2025-11-21 08:20:00+07:00,24.87,73.93,526,874,0,esp32-01
2025-11-21 08:21:00+07:00,24.87,73.93,543,879,0,esp32-01
2025-11-21 08:22:00+07:00,24.88,73.88,544,879,0,esp32-01
2025-11-21 08:23:00+07:00,24.88,74.14,545,879,0,esp32-01
2025-11-21 08:24:00+07:00,24.89,74.15,552,881,0,esp32-01
2025-11-21 08:25:00+07:00,24.89,74.16,555,882,0,esp32-01
2025-11-21 08:26:00+07:00,24.9,74.11,558,883,0,esp32-01
2025-11-21 08:27:00+07:00,24.91,74.4,560,884,0,esp32-01
2025-11-21 08:28:00+07:00,24.91,75.66,593,893,0,esp32-01
2025-11-21 08:29:00+07:00,24.92,74.7,583,890,0,esp32-01
2025-11-21 08:30:00+07:00,24.93,73.97,573,887,0,esp32-01
2025-11-21 08:31:00+07:00,24.94,75.11,566,885,0,esp32-01
2025-11-21 08:32:00+07:00,24.95,76.06,577,888,0,esp32-01
2025-11-21 08:33:00+07:00,24.96,75.08,582,890,0,esp32-01
2025-11-21 08:34:00+07:00,24.97,74.75,575,888,0,esp32-01
2025-11-21 08:35:00+07:00,24.97,74.92,572,887,0,esp32-01
2025-11-21 08:36:00+07:00,24.98,74.99,567,885,0,esp32-01
2025-11-21 08:37:00+07:00,24.98,74.96,559,883,0,esp32-01
2025-11-21 08:38:00+07:00,24.99,75.09,511,869,0,esp32-01
2025-11-21 08:39:00+07:00,25,74.7,528,874,0,esp32-01
2025-11-21 08:40:00+07:00,25,74.92,540,877,0,esp32-01
2025-11-21 08:41:00+07:00,25,74.62,542,878,0,esp32-01
2025-11-21 08:42:00+07:00,25.01,74.69,565,884,0,esp32-01
2025-11-21 08:43:00+07:00,25.01,74.6,597,893,0,esp32-01
2025-11-21 08:44:00+07:00,25.01,74.52,644,906,0,esp32-01
2025-11-21 08:45:00+07:00,25.01,74.36,674,914,0,esp32-01
2025-11-21 08:46:00+07:00,25.02,74.53,693,919,0,esp32-01
2025-11-21 08:47:00+07:00,25.02,74.64,735,931,0,esp32-01
2025-11-21 08:48:00+07:00,25.02,74.27,759,938,0,esp32-01
2025-11-21 08:49:00+07:00,25.03,74.27,755,937,0,esp32-01
2025-11-21 08:50:00+07:00,25.04,74.13,750,936,0,esp32-01
2025-11-21 08:51:00+07:00,25.04,74.11,749,935,0,esp32-01
2025-11-21 08:52:00+07:00,25.04,73.99,713,926,0,esp32-01
2025-11-21 08:53:00+07:00,25.04,73.84,678,916,0,esp32-01
2025-11-21 08:54:00+07:00,25.05,73.89,632,904,0,esp32-01
2025-11-21 08:55:00+07:00,25.05,73.65,593,893,0,esp32-01
2025-11-21 08:56:00+07:00,25.06,73.06,556,881,0,esp32-01
2025-11-21 08:57:00+07:00,25.06,73.17,499,865,0,esp32-01
2025-11-21 08:58:00+07:00,25.07,73.35,470,856,0,esp32-01
2025-11-21 08:59:00+07:00,25.08,73.33,445,848,0,esp32-01
2025-11-21 09:00:00+07:00,25.09,73.29,429,843,0,esp32-01
2025-11-21 09:01:00+07:00,25.09,72.79,407,836,0,esp32-01
2025-11-21 09:02:00+07:00,25.1,73.22,388,830,0,esp32-01
2025-11-21 09:03:00+07:00,25.11,73.01,365,822,0,esp32-01
2025-11-21 09:04:00+07:00,25.12,73.21,346,816,0,esp32-01
2025-11-21 09:05:00+07:00,25.12,73.26,334,812,0,esp32-01
2025-11-21 09:06:00+07:00,25.13,73.24,333,812,0,esp32-01
2025-11-21 09:07:00+07:00,25.14,73.29,334,812,0,esp32-01
2025-11-21 09:08:00+07:00,25.15,73.13,329,811,0,esp32-01
2025-11-21 09:09:00+07:00,25.15,73.18,328,810,0,esp32-01
2025-11-21 09:10:00+07:00,25.16,73.13,328,810,0,esp32-01
2025-11-21 09:11:00+07:00,25.16,73.17,333,812,0,esp32-01
2025-11-21 09:12:00+07:00,25.17,73.05,332,812,0,esp32-01
2025-11-21 09:13:00+07:00,25.18,73.29,339,814,0,esp32-01
2025-11-21 09:14:00+07:00,25.18,73.09,346,816,0,esp32-01
2025-11-21 09:15:00+07:00,25.19,73.08,345,816,0,esp32-01
2025-11-21 09:16:00+07:00,25.19,73.01,349,817,0,esp32-01
2025-11-21 09:17:00+07:00,25.19,73.05,352,818,0,esp32-01
2025-11-21 09:18:00+07:00,25.2,72.39,349,816,0,esp32-01
2025-11-21 09:19:00+07:00,25.2,72.6,349,816,0,esp32-01
2025-11-21 09:20:00+07:00,25.21,72.76,349,816,0,esp32-01
2025-11-21 09:21:00+07:00,25.22,72.74,347,815,0,esp32-01
2025-11-21 09:22:00+07:00,25.22,72.69,347,815,0,esp32-01
2025-11-21 09:23:00+07:00,25.23,72.79,483,849,0,esp32-01
2025-11-21 09:24:00+07:00,25.23,72.88,774,910,0,esp32-01
2025-11-21 09:25:00+07:00,25.24,72.79,1031,966,0,esp32-01
2025-11-21 09:26:00+07:00,25.25,72.54,1276,1021,0,esp32-01
2025-11-21 09:27:00+07:00,25.26,72.57,1748,1111,0,esp32-01
2025-11-21 09:28:00+07:00,25.26,72.6,2280,1223,0,esp32-01
2025-11-21 09:29:00+07:00,25.26,72.54,2638,1296,0,esp32-01
2025-11-21 09:30:00+07:00,25.27,73,3071,1379,0,esp32-01
2025-11-21 09:31:00+07:00,25.28,73.19,3611,1493,0,esp32-01
2025-11-21 09:32:00+07:00,25.29,73,4160,1610,0,esp32-01
2025-11-21 09:33:00+07:00,25.3,72.91,4489,1664,0,esp32-01
2025-11-21 09:34:00+07:00,25.31,72.94,4577,1678,0,esp32-01
2025-11-21 09:35:00+07:00,25.32,72.85,4706,1698,0,esp32-01
2025-11-21 09:36:00+07:00,25.32,72.9,4776,1709,0,esp32-01
2025-11-21 09:37:00+07:00,25.33,72.89,4544,1672,0,esp32-01
2025-11-21 09:38:00+07:00,25.34,72.99,4277,1621,0,esp32-01
2025-11-21 09:39:00+07:00,25.35,72.98,4188,1607,0,esp32-01
2025-11-21 09:40:00+07:00,25.35,72.73,3886,1557,0,esp32-01
2025-11-21 09:41:00+07:00,25.36,72.42,3411,1461,0,esp32-01
2025-11-21 09:42:00+07:00,25.36,72.4,2918,1361,0,esp32-01
2025-11-21 09:43:00+07:00,25.36,72.46,2520,1291,0,esp32-01
2025-11-21 09:44:00+07:00,25.36,72.52,2213,1236,0,esp32-01
2025-11-21 09:45:00+07:00,25.36,72.39,1882,1175,0,esp32-01
2025-11-21 09:46:00+07:00,25.37,72.33,1630,1128,0,esp32-01
2025-11-21 09:47:00+07:00,25.37,72.38,1453,1092,0,esp32-01
2025-11-21 09:48:00+07:00,25.37,72.1,1250,1051,0,esp32-01
2025-11-21 09:49:00+07:00,25.37,72.04,1023,1005,0,esp32-01
2025-11-21 09:50:00+07:00,25.37,71.8,923,981,0,esp32-01
2025-11-21 09:51:00+07:00,25.37,71.86,952,989,0,esp32-01
2025-11-21 09:52:00+07:00,25.37,71.89,969,993,0,esp32-01
2025-11-21 09:53:00+07:00,25.38,71.87,972,993,0,esp32-01
2025-11-21 09:54:00+07:00,25.37,72.06,1004,1000,0,esp32-01
2025-11-21 09:55:00+07:00,25.38,72.12,1027,1006,0,esp32-01
2025-11-21 09:56:00+07:00,25.38,71.83,982,994,0,esp32-01
2025-11-21 09:57:00+07:00,25.39,71.98,1006,1000,0,esp32-01
2025-11-21 09:58:00+07:00,25.4,72.21,960,987,0,esp32-01
2025-11-21 09:59:00+07:00,25.41,71.83,926,977,0,esp32-01
2025-11-21 10:00:00+07:00,25.42,72.46,918,975,0,esp32-01
2025-11-21 10:01:00+07:00,25.43,72.15,826,950,0,esp32-01
2025-11-21 10:02:00+07:00,25.45,72.1,760,932,0,esp32-01
2025-11-21 10:03:00+07:00,25.47,72.61,729,924,0,esp32-01
2025-11-21 10:04:00+07:00,25.49,72.67,661,908,0,esp32-01
2025-11-21 10:05:00+07:00,25.51,72.38,623,898,0,esp32-01
2025-11-21 10:06:00+07:00,25.53,72.55,1014,972,0,esp32-01
2025-11-21 10:07:00+07:00,25.55,72.31,942,953,0,esp32-01
2025-11-21 10:08:00+07:00,25.57,72.27,1140,998,0,esp32-01
2025-11-21 10:09:00+07:00,25.58,72.45,1300,1036,0,esp32-01
2025-11-21 10:10:00+07:00,25.6,72.08,1310,1039,0,esp32-01
2025-11-21 10:11:00+07:00,25.62,72.11,1425,1069,0,esp32-01
2025-11-21 10:12:00+07:00,25.64,72.75,1583,1106,0,esp32-01
2025-11-21 10:13:00+07:00,25.66,72.25,1568,1102,0,esp32-01
2025-11-21 10:14:00+07:00,25.69,72.22,1560,1100,0,esp32-01
2025-11-21 10:15:00+07:00,25.71,72.32,1575,1104,0,esp32-01
2025-11-21 10:16:00+07:00,25.74,72.49,1213,1038,0,esp32-01
2025-11-21 10:17:00+07:00,25.77,72.11,1234,1044,0,esp32-01
2025-11-21 10:18:00+07:00,25.8,71.93,1062,1007,0,esp32-01
2025-11-21 10:19:00+07:00,25.83,71.93,945,981,0,esp32-01
2025-11-21 10:20:00+07:00,25.86,71.61,988,992,0,esp32-01
2025-11-21 10:21:00+07:00,25.9,71.82,1117,1016,0,esp32-01
2025-11-21 10:22:00+07:00,25.92,71.65,1057,1004,0,esp32-01
2025-11-21 10:23:00+07:00,25.94,72.08,1346,1062,0,esp32-01
2025-11-21 10:24:00+07:00,25.97,71.98,1347,1062,0,esp32-01
2025-11-21 10:25:00+07:00,26,72.03,1350,1063,0,esp32-01
2025-11-21 10:26:00+07:00,26.02,72.08,1362,1066,0,esp32-01
2025-11-21 10:27:00+07:00,26.05,71.91,1358,1065,0,esp32-01
2025-11-21 10:28:00+07:00,26.07,71.86,1399,1076,0,esp32-01
2025-11-21 10:29:00+07:00,26.09,71.76,1436,1084,0,esp32-01
2025-11-21 10:30:00+07:00,26.11,71.75,1505,1099,0,esp32-01
2025-11-21 10:31:00+07:00,26.13,71.15,1356,1071,0,esp32-01
2025-11-21 10:32:00+07:00,26.15,71.18,1507,1099,0,esp32-01
2025-11-21 10:33:00+07:00,26.17,71.27,1482,1095,0,esp32-01
2025-11-21 10:34:00+07:00,26.19,71.12,1710,1142,0,esp32-01
2025-11-21 10:35:00+07:00,26.2,71.13,1910,1182,0,esp32-01
2025-11-21 10:36:00+07:00,26.22,71.83,2053,1212,0,esp32-01
2025-11-21 10:37:00+07:00,26.24,71.2,2093,1222,0,esp32-01
2025-11-21 10:38:00+07:00,26.26,71.59,2213,1247,0,esp32-01
2025-11-21 10:39:00+07:00,26.28,71.35,2267,1259,0,esp32-01
2025-11-21 10:40:00+07:00,26.3,71.57,2322,1269,0,esp32-01
2025-11-21 10:41:00+07:00,26.31,71.76,2406,1286,0,esp32-01
2025-11-21 10:42:00+07:00,26.33,71.82,2241,1254,0,esp32-01
2025-11-21 10:43:00+07:00,26.35,71.82,2023,1213,0,esp32-01
2025-11-21 10:44:00+07:00,26.36,71.97,1849,1179,0,esp32-01
2025-11-21 10:45:00+07:00,26.38,72.14,1635,1136,0,esp32-01
2025-11-21 10:46:00+07:00,26.4,71.89,1455,1096,0,esp32-01
2025-11-21 10:47:00+07:00,26.42,72.14,1427,1089,0,esp32-01
2025-11-21 10:48:00+07:00,26.43,72.21,1253,1050,0,esp32-01
2025-11-21 10:49:00+07:00,26.44,72.37,1149,1026,0,esp32-01
2025-11-21 10:50:00+07:00,26.46,72.17,976,988,0,esp32-01
2025-11-21 10:51:00+07:00,26.47,72.09,834,957,0,esp32-01
2025-11-21 10:52:00+07:00,26.48,71.87,766,939,0,esp32-01
2025-11-21 10:53:00+07:00,26.49,71.79,743,933,0,esp32-01
2025-11-21 10:54:00+07:00,26.51,71.68,706,924,0,esp32-01
2025-11-21 10:55:00+07:00,26.52,71.91,756,937,0,esp32-01
2025-11-21 10:56:00+07:00,26.53,71.98,763,939,0,esp32-01
2025-11-21 10:57:00+07:00,26.54,72.04,732,930,0,esp32-01
2025-11-21 10:58:00+07:00,26.55,71.46,718,925,0,esp32-01
2025-11-21 10:59:00+07:00,26.57,71.32,890,962,0,esp32-01
2025-11-21 11:00:00+07:00,26.58,71.44,1048,998,0,esp32-01
2025-11-21 11:01:00+07:00,26.6,71.67,1232,1036,0,esp32-01
2025-11-21 11:02:00+07:00,26.61,71.34,1269,1047,0,esp32-01
2025-11-21 11:03:00+07:00,26.63,71.07,1395,1074,0,esp32-01
2025-11-21 11:04:00+07:00,26.64,71.33,1568,1110,0,esp32-01
2025-11-21 11:05:00+07:00,26.65,71.6,1690,1134,0,esp32-01
2025-11-21 11:06:00+07:00,26.65,71.54,1762,1152,0,esp32-01
2025-11-21 11:07:00+07:00,26.66,71.68,1902,1186,0,esp32-01
2025-11-21 11:08:00+07:00,26.67,71.64,1965,1203,0,esp32-01
2025-11-21 11:09:00+07:00,26.67,71.73,1834,1176,0,esp32-01
2025-11-21 11:10:00+07:00,26.68,71.5,1692,1145,0,esp32-01
2025-11-21 11:11:00+07:00,26.68,71.77,1627,1133,0,esp32-01
2025-11-21 11:12:00+07:00,26.68,71.89,1607,1128,0,esp32-01
2025-11-21 11:13:00+07:00,26.69,71.91,1458,1094,0,esp32-01
2025-11-21 11:14:00+07:00,26.69,71.8,1250,1049,0,esp32-01
2025-11-21 11:15:00+07:00,26.69,71.97,1077,1012,0,esp32-01
2025-11-21 11:16:00+07:00,26.7,71.87,984,988,0,esp32-01
2025-11-21 11:17:00+07:00,26.7,71.79,846,955,0,esp32-01
2025-11-21 11:18:00+07:00,26.71,72.15,792,941,0,esp32-01
2025-11-21 11:19:00+07:00,26.71,71.87,714,919,0,esp32-01
2025-11-21 11:20:00+07:00,26.72,71.88,677,909,0,esp32-01
2025-11-21 11:21:00+07:00,26.73,71.95,523,871,0,esp32-01
2025-11-21 11:22:00+07:00,26.74,72.2,487,860,0,esp32-01
2025-11-21 11:23:00+07:00,26.75,72.1,456,851,0,esp32-01
2025-11-21 11:24:00+07:00,26.76,72.14,436,844,0,esp32-01
2025-11-21 11:25:00+07:00,26.77,72.09,386,828,0,esp32-01
2025-11-21 11:26:00+07:00,26.77,72.17,372,823,0,esp32-01
2025-11-21 11:27:00+07:00,26.79,72.21,356,818,0,esp32-01
2025-11-21 11:28:00+07:00,26.8,72.8,338,812,0,esp32-01
2025-11-21 11:29:00+07:00,26.81,72.18,501,852,0,esp32-01
2025-11-21 11:30:00+07:00,26.82,71.64,493,849,0,esp32-01
2025-11-21 11:31:00+07:00,26.83,71.32,539,862,0,esp32-01
2025-11-21 11:32:00+07:00,26.84,71.26,700,901,0,esp32-01
2025-11-21 11:33:00+07:00,26.84,70.89,845,938,0,esp32-01
2025-11-21 11:34:00+07:00,26.85,70.73,965,969,0,esp32-01
2025-11-21 11:35:00+07:00,26.85,71.24,1113,1008,0,esp32-01
2025-11-21 11:36:00+07:00,26.85,71.07,1248,1043,0,esp32-01
2025-11-21 11:37:00+07:00,26.85,70.86,1382,1077,0,esp32-01
2025-11-21 11:38:00+07:00,26.85,71.02,1517,1111,0,esp32-01
2025-11-21 11:39:00+07:00,26.84,71.05,1486,1105,0,esp32-01
2025-11-21 11:40:00+07:00,26.85,71.03,1622,1139,0,esp32-01
2025-11-21 11:41:00+07:00,26.85,70.95,1743,1165,0,esp32-01
2025-11-21 11:42:00+07:00,26.85,70.85,1733,1163,0,esp32-01
2025-11-21 11:43:00+07:00,26.86,70.82,1744,1166,0,esp32-01
2025-11-21 11:44:00+07:00,26.86,70.72,1803,1177,0,esp32-01
2025-11-21 11:45:00+07:00,26.87,70.73,1841,1185,0,esp32-01
2025-11-21 11:46:00+07:00,26.87,70.59,1879,1192,0,esp32-01
2025-11-21 11:47:00+07:00,26.88,70.7,1923,1201,0,esp32-01
2025-11-21 11:48:00+07:00,26.88,70.57,1960,1208,0,esp32-01
2025-11-21 11:49:00+07:00,26.89,69.99,1940,1204,0,esp32-01
2025-11-21 11:50:00+07:00,26.89,70.5,1956,1207,0,esp32-01
2025-11-21 11:51:00+07:00,26.9,70.52,1950,1206,0,esp32-01
2025-11-21 11:52:00+07:00,26.9,70.58,1954,1207,0,esp32-01
2025-11-21 11:53:00+07:00,26.9,70.21,1932,1202,0,esp32-01
2025-11-21 11:54:00+07:00,26.91,70.28,1875,1191,0,esp32-01
2025-11-21 11:55:00+07:00,26.91,69.93,1811,1178,0,esp32-01
2025-11-21 11:56:00+07:00,26.92,69.67,1757,1168,0,esp32-01
2025-11-21 11:57:00+07:00,26.93,69.77,1687,1153,0,esp32-01
2025-11-21 11:58:00+07:00,26.94,69.55,1608,1137,0,esp32-01
2025-11-21 11:59:00+07:00,26.95,69.77,1597,1135,0,esp32-01
2025-11-21 12:00:00+07:00,26.95,69.89,1547,1124,0,esp32-01
2025-11-21 12:01:00+07:00,26.95,69.89,1483,1111,0,esp32-01
2025-11-21 12:02:00+07:00,26.96,69.69,1422,1098,0,esp32-01
2025-11-21 12:03:00+07:00,26.97,69.86,1390,1091,0,esp32-01
2025-11-21 12:04:00+07:00,26.97,70.02,1363,1086,0,esp32-01
2025-11-21 12:05:00+07:00,26.97,70.04,1349,1083,0,esp32-01
2025-11-21 12:06:00+07:00,26.97,69.99,1341,1081,0,esp32-01
2025-11-21 12:07:00+07:00,26.97,70,1333,1079,0,esp32-01
2025-11-21 12:08:00+07:00,26.98,69.89,1347,1082,0,esp32-01
2025-11-21 12:09:00+07:00,26.98,69.81,1351,1083,0,esp32-01
2025-11-21 12:10:00+07:00,26.99,69.71,1321,1076,0,esp32-01
2025-11-21 12:11:00+07:00,26.99,69.88,1307,1073,0,esp32-01
2025-11-21 12:12:00+07:00,27,69.99,1310,1074,0,esp32-01
2025-11-21 12:13:00+07:00,27,70.41,1312,1074,0,esp32-01
2025-11-21 12:14:00+07:00,27.01,70.28,1302,1072,0,esp32-01
2025-11-21 12:15:00+07:00,27.02,70.37,1290,1069,0,esp32-01
2025-11-21 12:16:00+07:00,27.02,70.66,1288,1069,0,esp32-01
2025-11-21 12:17:00+07:00,27.03,70.65,1265,1063,0,esp32-01
2025-11-21 12:18:00+07:00,27.03,70.66,1248,1060,0,esp32-01
2025-11-21 12:19:00+07:00,27.04,70.76,1233,1056,0,esp32-01
2025-11-21 12:20:00+07:00,27.04,70.75,1256,1062,0,esp32-01
2025-11-21 12:21:00+07:00,27.04,70.82,1265,1064,0,esp32-01
2025-11-21 12:22:00+07:00,27.04697674,70.82604651,1248.511628,1059.790698,0,esp32-01
2025-11-21 12:23:00+07:00,27.05395349,70.83209302,1232.023256,1055.581395,0,esp32-01
2025-11-21 12:24:00+07:00,27.06093023,70.83813953,1215.534884,1051.372093,0,esp32-01
2025-11-21 12:25:00+07:00,27.06790698,70.84418605,1199.046512,1047.162791,0,esp32-01
2025-11-21 12:26:00+07:00,27.07488372,70.85023256,1182.55814,1042.953488,0,esp32-01
2025-11-21 12:27:00+07:00,27.08186047,70.85627907,1166.069767,1038.744186,0,esp32-01
2025-11-21 12:28:00+07:00,27.08883721,70.86232558,1149.581395,1034.534884,0,esp32-01
2025-11-21 12:29:00+07:00,27.09581395,70.86837209,1133.093023,1030.325581,0,esp32-01
2025-11-21 12:30:00+07:00,27.1027907,70.8744186,1116.604651,1026.116279,0,esp32-01
2025-11-21 12:31:00+07:00,27.10976744,70.88046512,1100.116279,1021.906977,0,esp32-01
2025-11-21 12:32:00+07:00,27.11674419,70.88651163,1083.627907,1017.697674,0,esp32-01
2025-11-21 12:33:00+07:00,27.12372093,70.89255814,1067.139535,1013.488372,0,esp32-01
2025-11-21 12:34:00+07:00,27.13069767,70.89860465,1050.651163,1009.27907,0,esp32-01
2025-11-21 12:35:00+07:00,27.13767442,70.90465116,1034.162791,1005.069767,0,esp32-01
2025-11-21 12:36:00+07:00,27.14465116,70.91069767,1017.674419,1000.860465,0,esp32-01
2025-11-21 12:37:00+07:00,27.15162791,70.91674419,1001.186047,996.6511628,0,esp32-01
2025-11-21 12:38:00+07:00,27.15860465,70.9227907,984.6976744,992.4418605,0,esp32-01
2025-11-21 12:39:00+07:00,27.1655814,70.92883721,968.2093023,988.2325581,0,esp32-01
2025-11-21 12:40:00+07:00,27.17255814,70.93488372,951.7209302,984.0232558,0,esp32-01
2025-11-21 12:41:00+07:00,27.17953488,70.94093023,935.2325581,979.8139535,0,esp32-01
2025-11-21 12:42:00+07:00,27.18651163,70.94697674,918.744186,975.6046512,0,esp32-01
2025-11-21 12:43:00+07:00,27.19348837,70.95302326,902.255814,971.3953488,0,esp32-01
2025-11-21 12:44:00+07:00,27.20046512,70.95906977,885.7674419,967.1860465,0,esp32-01
2025-11-21 12:45:00+07:00,27.20744186,70.96511628,869.2790698,962.9767442,0,esp32-01
2025-11-21 12:46:00+07:00,27.2144186,70.97116279,852.7906977,958.7674419,0,esp32-01
2025-11-21 12:47:00+07:00,27.22139535,70.9772093,836.3023256,954.5581395,0,esp32-01
2025-11-21 12:48:00+07:00,27.22837209,70.98325581,819.8139535,950.3488372,0,esp32-01
2025-11-21 12:49:00+07:00,27.23534884,70.98930233,803.3255814,946.1395349,0,esp32-01
2025-11-21 12:50:00+07:00,27.24232558,70.99534884,786.8372093,941.9302326,0,esp32-01
2025-11-21 12:51:00+07:00,27.24930233,71.00139535,770.3488372,937.7209302,0,esp32-01
2025-11-21 12:52:00+07:00,27.25627907,71.00744186,753.8604651,933.5116279,0,esp32-01
2025-11-21 12:53:00+07:00,27.26325581,71.01348837,737.372093,929.3023256,0,esp32-01
2025-11-21 12:54:00+07:00,27.27023256,71.01953488,720.8837209,925.0930233,0,esp32-01
2025-11-21 12:55:00+07:00,27.2772093,71.0255814,704.3953488,920.8837209,0,esp32-01
2025-11-21 12:56:00+07:00,27.28418605,71.03162791,687.9069767,916.6744186,0,esp32-01
2025-11-21 12:57:00+07:00,27.29116279,71.03767442,671.4186047,912.4651163,0,esp32-01
2025-11-21 12:58:00+07:00,27.29813953,71.04372093,654.9302326,908.255814,0,esp32-01
2025-11-21 12:59:00+07:00,27.30511628,71.04976744,638.4418605,904.0465116,0,esp32-01
2025-11-21 13:00:00+07:00,27.31209302,71.05581395,621.9534884,899.8372093,0,esp32-01
2025-11-21 13:01:00+07:00,27.31906977,71.06186047,605.4651163,895.627907,0,esp32-01
2025-11-21 13:02:00+07:00,27.32604651,71.06790698,588.9767442,891.4186047,0,esp32-01
2025-11-21 13:03:00+07:00,27.33302326,71.07395349,572.4883721,887.2093023,0,esp32-01
2025-11-21 13:04:00+07:00,27.34,71.08,556,883,0,esp32-01
2025-11-21 13:05:00+07:00,27.33,71.34,1256,1046,0,esp32-01
2025-11-21 13:06:00+07:00,27.33,71.43,1861,1166,0,esp32-01
2025-11-21 13:07:00+07:00,27.34,71.05,2108,1217,0,esp32-01
2025-11-21 13:08:00+07:00,27.34,71.02,2137,1226,0,esp32-01
2025-11-21 13:09:00+07:00,27.35,71.43,2204,1241,0,esp32-01
2025-11-21 13:10:00+07:00,27.35,71,2248,1251,0,esp32-01
2025-11-21 13:11:00+07:00,27.35,71.22,2308,1263,0,esp32-01
2025-11-21 13:12:00+07:00,27.35,71.11,2279,1259,0,esp32-01
2025-11-21 13:13:00+07:00,27.36,71.01,2276,1260,0,esp32-01
2025-11-21 13:14:00+07:00,27.36,71.02,2425,1294,0,esp32-01
2025-11-21 13:15:00+07:00,27.36,71.11,2423,1294,0,esp32-01
2025-11-21 13:16:00+07:00,27.37,70.99,2337,1279,0,esp32-01
2025-11-21 13:17:00+07:00,27.37,70.9,2317,1275,0,esp32-01
2025-11-21 13:18:00+07:00,27.38,70.92,2325,1277,0,esp32-01
2025-11-21 13:19:00+07:00,27.39,70.74,2293,1271,0,esp32-01
2025-11-21 13:20:00+07:00,27.39,70.59,2268,1266,0,esp32-01
2025-11-21 13:21:00+07:00,27.4,70.22,2219,1257,0,esp32-01
2025-11-21 13:22:00+07:00,27.4,70.12,2200,1254,0,esp32-01
2025-11-21 13:23:00+07:00,27.41,70.15,2176,1249,0,esp32-01
2025-11-21 13:24:00+07:00,27.42,70.21,2169,1248,0,esp32-01
2025-11-21 13:25:00+07:00,27.43,70.2,2172,1248,0,esp32-01
2025-11-21 13:26:00+07:00,27.44,69.83,2127,1240,0,esp32-01
2025-11-21 13:27:00+07:00,27.44,70.07,2067,1229,0,esp32-01
2025-11-21 13:28:00+07:00,27.45,69.79,2008,1217,0,esp32-01
2025-11-21 13:29:00+07:00,27.46,70.08,1991,1214,0,esp32-01
2025-11-21 13:30:00+07:00,27.46,70.52,2213,1250,0,esp32-01
2025-11-21 13:31:00+07:00,27.47,70.15,2202,1248,0,esp32-01
2025-11-21 13:32:00+07:00,27.48,70.23,2314,1268,0,esp32-01
2025-11-21 13:33:00+07:00,27.48,69.79,2282,1262,0,esp32-01
2025-11-21 13:34:00+07:00,27.49,70.19,2380,1279,0,esp32-01
2025-11-21 13:35:00+07:00,27.5,69.89,2349,1273,0,esp32-01
2025-11-21 13:36:00+07:00,27.5,70.14,2386,1280,0,esp32-01
2025-11-21 13:37:00+07:00,27.51,69.85,2402,1283,0,esp32-01
2025-11-21 13:38:00+07:00,27.51,70.24,2545,1309,0,esp32-01
2025-11-21 13:39:00+07:00,27.52,69.88,2533,1307,0,esp32-01
2025-11-21 13:40:00+07:00,27.53,69.91,2308,1271,0,esp32-01
2025-11-21 13:41:00+07:00,27.53,69.78,2270,1263,0,esp32-01
2025-11-21 13:42:00+07:00,27.53,69.76,2110,1233,0,esp32-01
2025-11-21 13:43:00+07:00,27.53,69.81,2088,1229,0,esp32-01
2025-11-21 13:44:00+07:00,27.53,69.7,1925,1197,0,esp32-01
2025-11-21 13:45:00+07:00,27.54,69.81,1886,1189,0,esp32-01
2025-11-21 13:46:00+07:00,27.55,69.83,1804,1172,0,esp32-01
2025-11-21 13:47:00+07:00,27.55,69.585,1756,1162.5,0,esp32-01
2025-11-21 13:48:00+07:00,27.55,69.34,1708,1153,0,esp32-01
2025-11-21 13:49:00+07:00,27.565,69.2875,1556,1123.25,0,esp32-01
2025-11-21 13:50:00+07:00,27.58,69.235,1404,1093.5,0,esp32-01
2025-11-21 13:51:00+07:00,27.6,69.16,1294,1070,0,esp32-01
2025-11-21 13:52:00+07:00,27.62,69.04,1311,1074,0,esp32-01
